client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
14cba5ff472611e63b686b6b1faa24a6073bcc16b03843f646c19eb4488053cb5168a92d872b6b6a4d6cf352edef1e642e27f5eda265f836cdf7f6583eefd325	common_voice_de_22214188.mp3	fünf	2	0				de	Benchmark
2a21abbddb4e9a595f5b98d2b9b5e5aa9f5385095634c548b7eb315211e74ad84ca5497e795f03f819d0bea8218c0773519419632c8fbbe71545abf504eb176a	common_voice_de_22155481.mp3	acht	2	0				de	Benchmark
331bbb10e95bf91432153b71e3ce4d5425e412da7ba0582fe486b3d0913c8f2dcb25df0bb0e9d1d52c73527b39a8a0c4a0caa09f50953dc6d6f84f403730fc53	common_voice_de_22199440.mp3	drei	2	0				de	Benchmark
3e5f4140bccd97996335e9b3c70d5e2d15ddd39ccae11c80a48a7961ca9b02de988f24f9356fd6f2e1c2bd2f8eb4f0c13753986e921c83ec6ff2f95b67edb5ac	common_voice_de_22011542.mp3	vier	2	0				de	Benchmark
444d4ddb20edad3263bd59dd098b15df28c6c27375f6f3332153dd59cb39416648328561a10de7a244a6e5451ad61879ed735d49d6481fe7f5938bfc2d599dd0	common_voice_de_21948401.mp3	neun	3	0				de	Benchmark
4e33ca20d75b94166163b1bc7d12e6c6aba5ba0ebb1959db02cd6732d2e2512c2651d03b5efb054e9bdeec91ebb8f6483081057e48ba81cd8e3f9d9633d981dc	common_voice_de_22173921.mp3	vier	2	1				de	Benchmark
50607af0c66c6db945c9c308d604b63c0c80053941bacf889306fce201ef5d29f713b9230778436d775b87b784f5be8942dfe6a9950ec8f3f45c9280b783c105	common_voice_de_22072929.mp3	nan	2	1	twenties	male	germany	de	Benchmark
5508fd9fb86a9ad24457b5fc68df987fd7ea284e4b7e4f5e0eeba2cdcfe2fd3d89665110f5391515b31d7e90bb868d4fb66700db27f8d5ccb761c4effc2d16ea	common_voice_de_21902078.mp3	nan	2	0				de	Benchmark
5e79ef50cef885cafde1863669760ab468d04c34da8b843af2bf393a230698157deb3c1f56a7056ab6cb194a5063ac7d69dd41bf5a8b790f250d87c4a6b52403	common_voice_de_23931307.mp3	ja	2	0	twenties	male		de	Benchmark
5e8083112f2ff17ff4f660e7cadd5b942a7af07e36d69c15a1d78bc3d0ce10765c2acb834878d18892066fdecce85cebe15791d96e52fd6f0abd1c3e53a0bb11	common_voice_de_22181263.mp3	sechs	2	0	fourties	other		de	Benchmark
6151601a89e21100b1631e391f68c54e503f4d4ab981567f514b0938a8a28686e93cb4fdba6d97ec6435a2b1820f7e7811b481431071e66657e0b125fd72d723	common_voice_de_23931528.mp3	acht	2	0				de	Benchmark
676512d6e4fd536b3986eee92f16f044af7a483cab75fb272981ee59b0db8e565883797d340b3a34ea77e71e1170bdf316f50456ac38037c9550fe671e638ae2	common_voice_de_22115526.mp3	nan	2	0				de	Benchmark
68776f314c948ca6e62bfb03c09c8a5b192d0edf3f43559f1efb7a994272164c5217641f7325e459e514a87264d3eaa907020cdfc6f422966395cf8471e34d01	common_voice_de_22012406.mp3	neun	2	1	fifties	male	austria	de	Benchmark
6cd5c9c450ce0864f81b0248e15957f763139e1bc36f367dd2db4925e4fcfdd48b4129f3922fd39420aaab8f521df775dcab159e2001a679ff08d7b8ef359f12	common_voice_de_22224316.mp3	neun	2	0				de	Benchmark
6d684ffd8fc79e39963ec981b74479f850e9db4868b77e31f22eee7472a698919d8dd6442871a22a829a9e112e0568a72baaa56423bb4a9e4fea1f47d93d24fe	common_voice_de_22036263.mp3	acht	2	0				de	Benchmark
7815c7e451428f78e813e45544ce26625830c8dead7551b71a2b8cf67d6862500c0c7c7e2ee6e42239c03cbb2052ff2facb94507a7f2ad33f1c4832d0a530bd9	common_voice_de_22437312.mp3	ja	2	0				de	Benchmark
7ad7e705975828cf35c519c122e88ee5122d433ca845e19d31f90d5bc159df872bbe35aa1a5467ae16a91f881baedd32489bbb6df47e52eda4a25e0893778405	common_voice_de_23870484.mp3	drei	3	2				de	Benchmark
933f12ce23781b2fd12ac9773ab80f28cef4c7b306ca7de0d6918ca216639314898a62c75839cfd896d2feae042408a76c881e9447dc32a4b53f387e75be19aa	common_voice_de_22118124.mp3	sechs	3	0				de	Benchmark
9481c6e31482fdf5b997cfe4621bf1a91ebf8336a73e61c5453381b964d2e452075b7a076b5ceb1d0288c25a5cc0874eb5f4ab4c563fb6a7ebf781b8b1bf7319	common_voice_de_21961191.mp3	ja	2	0				de	Benchmark
9ac7a04281f97ba0d1a48ff7671fe5215d0d208f0cf3681a721f893727b5f60694945820a09266dd305bbf8cdb0553dcd8879adab681bcc6c0cf17c1d687d12b	common_voice_de_22155032.mp3	sechs	2	0				de	Benchmark
9b6dd291892fbde22d370e98c61fdda7240e664dde0f8992cac03bce06c61e7f7973c2c5865aa0bc644126581bff8aa38f55390d44f83f4534e567419b4935fd	common_voice_de_22137260.mp3	fünf	2	0				de	Benchmark
9d6f9938b191b9a3b1f1a09fe2f3124cdfa7f4dbe8e26b7b01251e2a38cf9a829a542eec6b0ee94098be156b08274e9f7819f8faf5003ed042242f2224bf7e90	common_voice_de_22121127.mp3	sieben	2	0	fifties	female		de	Benchmark
a08f52d274dea4a95dae83845629fb9e47b954eb5881304e09ee58bae966e72c0da8ad1809c7123023d746e77b2cdc6ea7b14f3b444cd76a43cb9b2b26d09d12	common_voice_de_22545533.mp3	drei	2	0				de	Benchmark
b2e134282f7a776a84718b8ce72d41df828088d4156d8b5cf07d26f7e94216a918fb7d3e1891b9588e65643853668f5c6e696821c46ab295b9bab006195c8a1d	common_voice_de_22224362.mp3	Hei	2	0				de	Benchmark
b4f272c7fbcffab83cde3e960be74769dae4372df1c6ddffaf80a3f11c78b9b942c89cf87592b70678d0df027e0f688e31d40c97c2ffb44416dc2e9480cb9936	common_voice_de_22157877.mp3	sieben	2	0				de	Benchmark
b74872064f0a43452dd30661528df20e7fadcebe995b30701be0a68873fcbecfc89d511a554c6a6af0d337de2a5f141e7a34fedc3bb3c14e571356850531c65e	common_voice_de_22071408.mp3	nein	2	0				de	Benchmark
bf2198d43a64b9bbad932a4f6e47057458f8f6a3d86b06d1fc9f0827a94bb92737dc885b1f596d95f95e6699162849eab08706cdc6d6813256984e7eb10a61c9	common_voice_de_22076649.mp3	neun	2	1				de	Benchmark
c196e5e27073170a46916a612ead0623a956b17a828628a45289e4e8648aa99dd9a9c8de66b040bef501ee5a0cadfd435efcdc4d7efe44d60e209f7bcaa64666	common_voice_de_22609459.mp3	eins	2	0				de	Benchmark
ca7c6262ac04f827f2c6818db5130f998e2294376cf12ce245955c92d7580c8e5e9f835db2794a5733c6d4d6104799e6d72848ad148c96210105e49f61336379	common_voice_de_22132858.mp3	ja	2	1				de	Benchmark
cfa1b3ad8148dfed2a2e90c0e5f93541b5827641a5e3f64bae460f1556ba884240b1dc99c11d00e6e1dfb8d864dcabe90d837f61fb9402d11811f88b9435f639	common_voice_de_21965172.mp3	zwei	3	1				de	Benchmark
d6b0aa4253d1ea8315dc3a61d847bb771dc2bbcc5eb12935a9a3b2dd4c545403dc3a47a7dc2aae3fae43bb89a65f3090cbda39b07a83075212ad01a49f4c00b2	common_voice_de_22059302.mp3	sechs	2	0				de	Benchmark
dc46eb8e211edd849a391439b1aa54116fcf1c1551b8bad4598601450751445745afb4e1ab1f86fd7691faf595a91581ad7f4d27a163093ba623dda0bd350c7e	common_voice_de_22122865.mp3	ja	2	1				de	Benchmark
